invoice_id,customer_code,product_code,quantity,unit_price,invoice_date,row_id,revenue,date,weekday,weekday_num,year_month
283,customer12,121180,4.0,476520,05/04/1404,6,1906080,2025-06-26,Thursday,3,2025-06
283,customer12,546,20.0,52360,05/04/1404,7,1047200,2025-06-26,Thursday,3,2025-06
283,customer12,855321705,2.0,40700,05/04/1404,8,81400,2025-06-26,Thursday,3,2025-06
283,customer12,855321371,3.0,71390,05/04/1404,9,214170,2025-06-26,Thursday,3,2025-06
283,customer12,118,5.0,60000,05/04/1404,10,300000,2025-06-26,Thursday,3,2025-06
283,customer12,855121102,2.0,587950,05/04/1404,11,1175900,2025-06-26,Thursday,3,2025-06
283,customer12,819141025,32.0,460350,05/04/1404,12,14731200,2025-06-26,Thursday,3,2025-06
283,customer12,819141020,4.0,291720,05/04/1404,13,1166880,2025-06-26,Thursday,3,2025-06
283,customer12,855321505,10.0,87340,05/04/1404,14,873400,2025-06-26,Thursday,3,2025-06
283,customer12,855321305,15.0,69080,05/04/1404,15,1036200,2025-06-26,Thursday,3,2025-06
283,customer12,855341305,10.0,639870,05/04/1404,16,6398700,2025-06-26,Thursday,3,2025-06
283,customer12,417,1.0,1000000,05/04/1404,17,1000000,2025-06-26,Thursday,3,2025-06
283,customer12,855321105,5.0,40700,05/04/1404,18,203500,2025-06-26,Thursday,3,2025-06
285,customer31,813121020,750.0,635690,05/04/1404,1,476767500,2025-06-26,Thursday,3,2025-06
285,customer31,813121025,200.0,1075690,05/04/1404,2,215138000,2025-06-26,Thursday,3,2025-06
285,customer31,807311119,105.0,276210,05/04/1404,3,29002050,2025-06-26,Thursday,3,2025-06
285,customer31,855211424,20.0,3839880,05/04/1404,4,76797600,2025-06-26,Thursday,3,2025-06
285,customer31,855212402,96.0,1719850,05/04/1404,5,165105600,2025-06-26,Thursday,3,2025-06
285,customer31,861641102,48.0,1719190,05/04/1404,6,82521120,2025-06-26,Thursday,3,2025-06
285,customer31,813121016,1400.0,360690,05/04/1404,7,504966000,2025-06-26,Thursday,3,2025-06
285,customer31,807311113,100.0,113960,05/04/1404,8,11396000,2025-06-26,Thursday,3,2025-06
285,customer31,323125,5.0,29100500,05/04/1404,9,145502500,2025-06-26,Thursday,3,2025-06
285,customer31,855311238,4.0,28935500,05/04/1404,10,115742000,2025-06-26,Thursday,3,2025-06
285,customer31,855211410,20.0,2828100,05/04/1404,11,56562000,2025-06-26,Thursday,3,2025-06
285,customer31,163642,192.0,2838990,05/04/1404,12,545086080,2025-06-26,Thursday,3,2025-06
285,customer31,855212662,40.0,4666310,05/04/1404,13,186652400,2025-06-26,Thursday,3,2025-06
285,customer31,813121040,100.0,2841960,05/04/1404,14,284196000,2025-06-26,Thursday,3,2025-06
285,customer31,807261401,300.0,24640,05/04/1404,15,7392000,2025-06-26,Thursday,3,2025-06
286,customer83,891,2.0,2374240,06/04/1404,1,4748480,2025-06-27,Friday,4,2025-06
286,customer83,893,4.0,4174060,06/04/1404,2,16696240,2025-06-27,Friday,4,2025-06
287,customer17,516,1.0,1886000,06/04/1404,1,1886000,2025-06-27,Friday,4,2025-06
287,customer17,855211326,2.0,3179440,06/04/1404,2,6358880,2025-06-27,Friday,4,2025-06
287,customer17,163642,11.0,2838990,06/04/1404,3,31228890,2025-06-27,Friday,4,2025-06
287,customer17,641326,1.0,6896890,06/04/1404,4,6896890,2025-06-27,Friday,4,2025-06
287,customer17,855311238,2.0,28935500,06/04/1404,5,57871000,2025-06-27,Friday,4,2025-06
287,customer17,855311133,1.0,7529940,06/04/1404,6,7529940,2025-06-27,Friday,4,2025-06
287,customer17,855211336,2.0,7241630,06/04/1404,7,14483260,2025-06-27,Friday,4,2025-06
287,customer17,855212436,2.0,6851900,06/04/1404,8,13703800,2025-06-27,Friday,4,2025-06
287,customer17,807311113,5.0,113960,06/04/1404,9,569800,2025-06-27,Friday,4,2025-06
287,customer17,813121016,200.0,360690,06/04/1404,10,72138000,2025-06-27,Friday,4,2025-06
287,customer17,855121244,2.0,1952170,06/04/1404,11,3904340,2025-06-27,Friday,4,2025-06
287,customer17,807311110,20.0,60500,06/04/1404,12,1210000,2025-06-27,Friday,4,2025-06
287,customer17,807311119,8.0,276210,06/04/1404,13,2209680,2025-06-27,Friday,4,2025-06
287,customer17,855311134,1.0,10080400,06/04/1404,14,10080400,2025-06-27,Friday,4,2025-06
287,customer17,855121908,2.0,2337060,06/04/1404,15,4674120,2025-06-27,Friday,4,2025-06
287,customer17,855121906,1.0,1102200,06/04/1404,16,1102200,2025-06-27,Friday,4,2025-06
287,customer17,855212402,22.0,1719850,06/04/1404,17,37836700,2025-06-27,Friday,4,2025-06
287,customer17,855212410,2.0,3173280,06/04/1404,18,6346560,2025-06-27,Friday,4,2025-06
287,customer17,861641102,23.0,1719190,06/04/1404,19,39541370,2025-06-27,Friday,4,2025-06
288,customer84,923,1.0,13000000,06/04/1404,1,13000000,2025-06-27,Friday,4,2025-06
290,customer63,855341301,2.0,436370,08/04/1404,1,872740,2025-06-29,Sunday,6,2025-06
290,customer63,855321501,3.0,61710,08/04/1404,2,185130,2025-06-29,Sunday,6,2025-06
291,customer63,855341201,1.0,680020,08/04/1404,1,680020,2025-06-29,Sunday,6,2025-06
291,customer63,855211112,1.0,1600000,08/04/1404,2,1600000,2025-06-29,Sunday,6,2025-06
292,customer63,855121908,1.0,2300000,08/04/1404,1,2300000,2025-06-29,Sunday,6,2025-06
293,customer85,807261401,31.0,24640,08/04/1404,1,763840,2025-06-29,Sunday,6,2025-06
293,customer85,819161025,40.0,411730,08/04/1404,2,16469200,2025-06-29,Sunday,6,2025-06
293,customer85,819161020,100.0,258280,08/04/1404,3,25828000,2025-06-29,Sunday,6,2025-06
293,customer85,855321305,20.0,69080,08/04/1404,4,1381600,2025-06-29,Sunday,6,2025-06
293,customer85,855321501,35.0,61710,08/04/1404,5,2159850,2025-06-29,Sunday,6,2025-06
293,customer85,855321741,15.0,215820,08/04/1404,6,3237300,2025-06-29,Sunday,6,2025-06
293,customer85,855321101,15.0,33330,08/04/1404,7,499950,2025-06-29,Sunday,6,2025-06
293,customer85,855321505,10.0,87340,08/04/1404,8,873400,2025-06-29,Sunday,6,2025-06
293,customer85,855341301,25.0,436370,08/04/1404,9,10909250,2025-06-29,Sunday,6,2025-06
293,customer85,861645155,4.0,2375560,08/04/1404,10,9502240,2025-06-29,Sunday,6,2025-06
293,customer85,855341401,6.0,992970,08/04/1404,11,5957820,2025-06-29,Sunday,6,2025-06
293,customer85,855321301,90.0,43890,08/04/1404,12,3950100,2025-06-29,Sunday,6,2025-06
293,customer85,855321201,6.0,31900,08/04/1404,13,191400,2025-06-29,Sunday,6,2025-06
293,customer85,855321105,20.0,40700,08/04/1404,14,814000,2025-06-29,Sunday,6,2025-06
294,customer85,1464,2.0,991000,08/04/1404,1,1982000,2025-06-29,Sunday,6,2025-06
294,customer85,962,12.0,656150,08/04/1404,2,7873800,2025-06-29,Sunday,6,2025-06
294,customer85,1138,4.0,282000,08/04/1404,3,1128000,2025-06-29,Sunday,6,2025-06
294,customer85,1136,5.0,3491000,08/04/1404,4,17455000,2025-06-29,Sunday,6,2025-06
294,customer85,1135,3.0,4582000,08/04/1404,5,13746000,2025-06-29,Sunday,6,2025-06
294,customer85,1134,4.0,6618000,08/04/1404,6,26472000,2025-06-29,Sunday,6,2025-06
294,customer85,1141,10.0,364000,08/04/1404,7,3640000,2025-06-29,Sunday,6,2025-06
294,customer85,1142,40.0,175000,08/04/1404,8,7000000,2025-06-29,Sunday,6,2025-06
294,customer85,1140,12.0,473000,08/04/1404,9,5676000,2025-06-29,Sunday,6,2025-06
294,customer85,1146,2.0,1027000,08/04/1404,10,2054000,2025-06-29,Sunday,6,2025-06
294,customer85,1145,6.0,210000,08/04/1404,11,1260000,2025-06-29,Sunday,6,2025-06
294,customer85,1148,12.0,368000,08/04/1404,12,4416000,2025-06-29,Sunday,6,2025-06
294,customer85,1147,3.0,750000,08/04/1404,13,2250000,2025-06-29,Sunday,6,2025-06
294,customer85,1144,4.0,614000,08/04/1404,14,2456000,2025-06-29,Sunday,6,2025-06
294,customer85,1150,12.0,309000,08/04/1404,15,3708000,2025-06-29,Sunday,6,2025-06
295,customer32,855321301,1000.0,43890,08/04/1404,1,43890000,2025-06-29,Sunday,6,2025-06
295,customer32,855321501,340.0,61710,08/04/1404,2,20981400,2025-06-29,Sunday,6,2025-06
295,customer32,855321101,720.0,33330,08/04/1404,3,23997600,2025-06-29,Sunday,6,2025-06
295,customer32,855321309,80.0,115830,08/04/1404,4,9266400,2025-06-29,Sunday,6,2025-06
295,customer32,855461131,25.0,944130,08/04/1404,5,23603250,2025-06-29,Sunday,6,2025-06
295,customer32,819161020,560.0,258280,08/04/1404,6,144636800,2025-06-29,Sunday,6,2025-06
295,customer32,819161025,200.0,411730,08/04/1404,7,82346000,2025-06-29,Sunday,6,2025-06
296,customer32,813121020,300.0,635690,08/04/1404,1,190707000,2025-06-29,Sunday,6,2025-06
296,customer32,813121016,400.0,360690,08/04/1404,2,144276000,2025-06-29,Sunday,6,2025-06
296,customer32,163642,32.0,2838990,08/04/1404,3,90847680,2025-06-29,Sunday,6,2025-06
296,customer32,855121406,12.0,3439260,08/04/1404,4,41271120,2025-06-29,Sunday,6,2025-06
296,customer32,855181502,24.0,3651120,08/04/1404,5,87626880,2025-06-29,Sunday,6,2025-06
296,customer32,855181504,5.0,5213230,08/04/1404,6,26066150,2025-06-29,Sunday,6,2025-06
297,customer56,855211310,12.0,2833820,09/04/1404,1,34005840,2025-06-30,Monday,0,2025-06
297,customer56,905,20.0,686840,09/04/1404,2,13736800,2025-06-30,Monday,0,2025-06
297,customer56,902,10.0,461780,09/04/1404,3,4617800,2025-06-30,Monday,0,2025-06
297,customer56,813121016,1000.0,360690,09/04/1404,4,360690000,2025-06-30,Monday,0,2025-06
297,customer56,819141025,100.0,460350,09/04/1404,5,46035000,2025-06-30,Monday,0,2025-06
297,customer56,819141020,140.0,291720,09/04/1404,6,40840800,2025-06-30,Monday,0,2025-06
298,customer14,1134,6.0,6618000,09/04/1404,1,39708000,2025-06-30,Monday,0,2025-06
298,customer14,1136,5.0,3491000,09/04/1404,2,17455000,2025-06-30,Monday,0,2025-06
298,customer14,1137,1.0,7782000,09/04/1404,3,7782000,2025-06-30,Monday,0,2025-06
298,customer14,1264,30.0,11800000,09/04/1404,4,354000000,2025-06-30,Monday,0,2025-06
298,customer14,1266,8.0,6336000,09/04/1404,5,50688000,2025-06-30,Monday,0,2025-06
299,customer12,641412,2.0,6115230,09/04/1404,1,12230460,2025-06-30,Monday,0,2025-06
299,customer12,747,1.0,1100000,09/04/1404,2,1100000,2025-06-30,Monday,0,2025-06
299,customer12,855212682,3.0,5943630,09/04/1404,3,17830890,2025-06-30,Monday,0,2025-06
299,customer12,371020,18.0,41470,09/04/1404,4,746460,2025-06-30,Monday,0,2025-06
299,customer12,371016,20.0,32780,09/04/1404,5,655600,2025-06-30,Monday,0,2025-06
299,customer12,855311133,2.0,7529940,09/04/1404,6,15059880,2025-06-30,Monday,0,2025-06
299,customer12,855121235,2.0,1051710,09/04/1404,7,2103420,2025-06-30,Monday,0,2025-06
299,customer12,641202,6.0,2611400,09/04/1404,8,15668400,2025-06-30,Monday,0,2025-06
299,customer12,813121016,25.0,360690,09/04/1404,9,9017250,2025-06-30,Monday,0,2025-06
299,customer12,855121906,2.0,1102200,09/04/1404,10,2204400,2025-06-30,Monday,0,2025-06
299,customer12,323045,1.0,11620290,09/04/1404,11,11620290,2025-06-30,Monday,0,2025-06
299,customer12,813121020,23.0,635690,09/04/1404,12,14620870,2025-06-30,Monday,0,2025-06
299,customer12,855162402,6.0,1302730,09/04/1404,13,7816380,2025-06-30,Monday,0,2025-06
299,customer12,855161110,2.0,1983630,09/04/1404,14,3967260,2025-06-30,Monday,0,2025-06
300,customer63,807261401,11.0,24640,09/04/1404,1,271040,2025-06-30,Monday,0,2025-06
301,customer9,1422,1.0,13500000,10/04/1404,1,13500000,2025-07-01,Tuesday,1,2025-07
301,customer9,1142,100.0,175000,10/04/1404,2,17500000,2025-07-01,Tuesday,1,2025-07
301,customer9,1140,60.0,473000,10/04/1404,3,28380000,2025-07-01,Tuesday,1,2025-07
301,customer9,1266,12.0,6336000,10/04/1404,4,76032000,2025-07-01,Tuesday,1,2025-07
302,customer85,1134,1.5,6618000,10/04/1404,1,9927000,2025-07-01,Tuesday,1,2025-07
302,customer85,1140,2.0,473000,10/04/1404,2,946000,2025-07-01,Tuesday,1,2025-07
302,customer85,1144,6.0,614000,10/04/1404,3,3684000,2025-07-01,Tuesday,1,2025-07
303,customer13,1438,101.9,359040,11/04/1404,1,36586176,2025-07-02,Wednesday,2,2025-07
304,customer39,1136,5.0,3491000,11/04/1404,1,17455000,2025-07-02,Wednesday,2,2025-07
304,customer39,1135,5.0,4582000,11/04/1404,2,22910000,2025-07-02,Wednesday,2,2025-07
304,customer39,1266,10.0,6336000,11/04/1404,3,63360000,2025-07-02,Wednesday,2,2025-07
304,customer39,1265,10.0,8955000,11/04/1404,4,89550000,2025-07-02,Wednesday,2,2025-07
304,customer39,1264,6.0,11800000,11/04/1404,5,70800000,2025-07-02,Wednesday,2,2025-07
305,customer39,92632,60.0,1662430,11/04/1404,1,99745800,2025-07-02,Wednesday,2,2025-07
305,customer39,813121025,100.0,1075690,11/04/1404,2,107569000,2025-07-02,Wednesday,2,2025-07
305,customer39,1405,2000.0,56430,11/04/1404,3,112860000,2025-07-02,Wednesday,2,2025-07
305,customer39,1407,1200.0,81070,11/04/1404,4,97284000,2025-07-02,Wednesday,2,2025-07
306,customer13,1136,10.0,3491000,11/04/1404,1,34910000,2025-07-02,Wednesday,2,2025-07
306,customer13,1135,10.0,4582000,11/04/1404,2,45820000,2025-07-02,Wednesday,2,2025-07
306,customer13,1134,10.0,6618000,11/04/1404,3,66180000,2025-07-02,Wednesday,2,2025-07
307,customer43,807261401,300.0,24640,12/04/1404,1,7392000,2025-07-03,Thursday,3,2025-07
307,customer43,855341341,20.0,669020,12/04/1404,2,13380400,2025-07-03,Thursday,3,2025-07
307,customer43,855341701,100.0,481140,12/04/1404,3,48114000,2025-07-03,Thursday,3,2025-07
307,customer43,855341301,240.0,436370,12/04/1404,4,104728800,2025-07-03,Thursday,3,2025-07
308,customer13,879516127,10.0,6268350,11/04/1404,1,62683500,2025-07-02,Wednesday,2,2025-07
308,customer13,641324,8.0,6221490,11/04/1404,2,49771920,2025-07-02,Wednesday,2,2025-07
308,customer13,641326,6.0,6896890,11/04/1404,3,41381340,2025-07-02,Wednesday,2,2025-07
308,customer13,855311238,4.0,28935500,11/04/1404,4,115742000,2025-07-02,Wednesday,2,2025-07
308,customer13,855321751,85.0,252670,11/04/1404,5,21476950,2025-07-02,Wednesday,2,2025-07
308,customer13,855321755,55.0,290400,11/04/1404,6,15972000,2025-07-02,Wednesday,2,2025-07
308,customer13,641312,16.0,5886980,11/04/1404,7,94191680,2025-07-02,Wednesday,2,2025-07
308,customer13,855121106,48.0,1971970,11/04/1404,8,94654560,2025-07-02,Wednesday,2,2025-07
308,customer13,855321741,80.0,215820,11/04/1404,9,17265600,2025-07-02,Wednesday,2,2025-07
309,customer7,855341221,10.0,1492590,12/04/1404,1,14925900,2025-07-03,Thursday,3,2025-07
309,customer7,855321705,50.0,40700,12/04/1404,2,2035000,2025-07-03,Thursday,3,2025-07
309,customer7,855341201,20.0,680020,12/04/1404,3,13600400,2025-07-03,Thursday,3,2025-07
309,customer7,855341101,20.0,414920,12/04/1404,4,8298400,2025-07-03,Thursday,3,2025-07
309,customer7,861645155,10.0,2375560,12/04/1404,5,23755600,2025-07-03,Thursday,3,2025-07
309,customer7,819141020,280.0,291720,12/04/1404,6,81681600,2025-07-03,Thursday,3,2025-07
309,customer7,807211105,850.0,11000,12/04/1404,7,9350000,2025-07-03,Thursday,3,2025-07
310,customer7,1135,10.0,4582000,13/04/1404,1,45820000,2025-07-04,Friday,4,2025-07
310,customer7,1136,20.0,3491000,13/04/1404,2,69820000,2025-07-04,Friday,4,2025-07
310,customer7,1134,10.0,6618000,13/04/1404,3,66180000,2025-07-04,Friday,4,2025-07
310,customer7,1140,60.0,473000,13/04/1404,4,28380000,2025-07-04,Friday,4,2025-07
311,customer30,341296,1.0,57024550,13/04/1404,1,57024550,2025-07-04,Friday,4,2025-07
311,customer30,393,1.0,12751860,13/04/1404,2,12751860,2025-07-04,Friday,4,2025-07
312,customer1,1425,150.0,223520,17/04/1404,1,33528000,2025-07-08,Tuesday,1,2025-07
313,customer43,825172040,200.0,334620,17/04/1404,1,66924000,2025-07-08,Tuesday,1,2025-07
313,customer43,891752191,100.0,513920,17/04/1404,2,51392000,2025-07-08,Tuesday,1,2025-07
313,customer43,48140,100.0,817850,17/04/1404,3,81785000,2025-07-08,Tuesday,1,2025-07
313,customer43,1425,150.0,223520,17/04/1404,4,33528000,2025-07-08,Tuesday,1,2025-07
313,customer43,341901,85.0,653840,17/04/1404,5,55576400,2025-07-08,Tuesday,1,2025-07
314,customer36,879516054,3.0,1800000,17/04/1404,1,5400000,2025-07-08,Tuesday,1,2025-07
314,customer36,855321101,10.0,33330,17/04/1404,2,333300,2025-07-08,Tuesday,1,2025-07
314,customer36,855321501,6.0,61710,17/04/1404,3,370260,2025-07-08,Tuesday,1,2025-07
314,customer36,855321301,10.0,43890,17/04/1404,4,438900,2025-07-08,Tuesday,1,2025-07
315,customer56,323125,1.0,29100500,18/04/1404,1,29100500,2025-07-09,Wednesday,2,2025-07
315,customer56,323055,1.0,12606880,18/04/1404,2,12606880,2025-07-09,Wednesday,2,2025-07
315,customer56,905,20.0,686840,18/04/1404,3,13736800,2025-07-09,Wednesday,2,2025-07
315,customer56,323085,1.0,16957710,18/04/1404,4,16957710,2025-07-09,Wednesday,2,2025-07
315,customer56,323045,1.0,11620290,18/04/1404,5,11620290,2025-07-09,Wednesday,2,2025-07
316,customer32,807211129,300.0,18590,17/04/1404,1,5577000,2025-07-08,Tuesday,1,2025-07
316,customer32,813121016,800.0,360690,17/04/1404,2,288552000,2025-07-08,Tuesday,1,2025-07
316,customer32,323085,3.0,16957710,17/04/1404,3,50873130,2025-07-08,Tuesday,1,2025-07
316,customer32,855311135,10.0,12488410,17/04/1404,4,124884100,2025-07-08,Tuesday,1,2025-07
316,customer32,861641110,40.0,1980990,17/04/1404,5,79239600,2025-07-08,Tuesday,1,2025-07
316,customer32,323125,3.0,29100500,17/04/1404,6,87301500,2025-07-08,Tuesday,1,2025-07
316,customer32,855213410,24.0,4278670,17/04/1404,7,102688080,2025-07-08,Tuesday,1,2025-07
316,customer32,855213402,8.0,3091330,17/04/1404,8,24730640,2025-07-08,Tuesday,1,2025-07
316,customer32,323075,3.0,15999720,17/04/1404,9,47999160,2025-07-08,Tuesday,1,2025-07
316,customer32,855311236,4.0,21235280,17/04/1404,10,84941120,2025-07-08,Tuesday,1,2025-07
316,customer32,855181504,18.0,5213230,17/04/1404,11,93838140,2025-07-08,Tuesday,1,2025-07
317,customer58,855341805,100.0,2745820,12/04/1404,1,274582000,2025-07-03,Thursday,3,2025-07
317,customer58,855341801,100.0,1966910,12/04/1404,2,196691000,2025-07-03,Thursday,3,2025-07
317,customer58,855341701,100.0,481140,12/04/1404,3,48114000,2025-07-03,Thursday,3,2025-07
317,customer58,855341309,190.0,520080,12/04/1404,4,98815200,2025-07-03,Thursday,3,2025-07
317,customer58,807211129,600.0,18590,12/04/1404,5,11154000,2025-07-03,Thursday,3,2025-07
317,customer58,855341201,160.0,680020,12/04/1404,6,108803200,2025-07-03,Thursday,3,2025-07
317,customer58,807211125,800.0,17160,12/04/1404,7,13728000,2025-07-03,Thursday,3,2025-07
317,customer58,855321501,850.0,61710,12/04/1404,8,52453500,2025-07-03,Thursday,3,2025-07
317,customer58,855321305,120.0,69080,12/04/1404,9,8289600,2025-07-03,Thursday,3,2025-07
317,customer58,855321741,160.0,215820,12/04/1404,10,34531200,2025-07-03,Thursday,3,2025-07
317,customer58,855321101,1440.0,33330,12/04/1404,11,47995200,2025-07-03,Thursday,3,2025-07
317,customer58,855341301,720.0,436370,12/04/1404,12,314186400,2025-07-03,Thursday,3,2025-07
317,customer58,861645155,70.0,2375560,12/04/1404,13,166289200,2025-07-03,Thursday,3,2025-07
317,customer58,855341401,150.0,992970,12/04/1404,14,148945500,2025-07-03,Thursday,3,2025-07
317,customer58,855321301,2000.0,43890,12/04/1404,15,87780000,2025-07-03,Thursday,3,2025-07
317,customer58,855341317,160.0,853600,12/04/1404,16,136576000,2025-07-03,Thursday,3,2025-07
317,customer58,855121232,30.0,1135200,12/04/1404,17,34056000,2025-07-03,Thursday,3,2025-07
317,customer58,855211424,32.0,3839880,12/04/1404,18,122876160,2025-07-03,Thursday,3,2025-07
317,customer58,861645201,130.0,1636030,12/04/1404,19,212683900,2025-07-03,Thursday,3,2025-07
317,customer58,807211105,850.0,11000,12/04/1404,20,9350000,2025-07-03,Thursday,3,2025-07
317,customer58,855321609,120.0,80190,12/04/1404,21,9622800,2025-07-03,Thursday,3,2025-07
317,customer58,855321751,170.0,252670,12/04/1404,22,42953900,2025-07-03,Thursday,3,2025-07
317,customer58,855311237,12.0,24768920,12/04/1404,23,297227040,2025-07-03,Thursday,3,2025-07
317,customer58,855211124,20.0,3005970,12/04/1404,24,60119400,2025-07-03,Thursday,3,2025-07
317,customer58,323095,5.0,20378160,12/04/1404,25,101890800,2025-07-03,Thursday,3,2025-07
317,customer58,855341809,70.0,3573900,12/04/1404,26,250173000,2025-07-03,Thursday,3,2025-07
318,customer11,855321105,250.0,40700,19/04/1404,1,10175000,2025-07-10,Thursday,3,2025-07
318,customer11,855341709,6.0,675070,19/04/1404,2,4050420,2025-07-10,Thursday,3,2025-07
318,customer11,819141025,100.0,460350,19/04/1404,3,46035000,2025-07-10,Thursday,3,2025-07
318,customer11,855341301,120.0,436370,19/04/1404,4,52364400,2025-07-10,Thursday,3,2025-07
318,customer11,819141020,280.0,291720,19/04/1404,5,81681600,2025-07-10,Thursday,3,2025-07
318,customer11,855341401,10.0,992970,19/04/1404,6,9929700,2025-07-10,Thursday,3,2025-07
318,customer11,855321505,20.0,87340,19/04/1404,7,1746800,2025-07-10,Thursday,3,2025-07
318,customer11,807311101,30.0,38170,19/04/1404,8,1145100,2025-07-10,Thursday,3,2025-07
318,customer11,855321201,50.0,31900,19/04/1404,9,1595000,2025-07-10,Thursday,3,2025-07
318,customer11,861645151,12.0,1600060,19/04/1404,10,19200720,2025-07-10,Thursday,3,2025-07
318,customer11,855341701,10.0,481140,19/04/1404,11,4811400,2025-07-10,Thursday,3,2025-07
318,customer11,855341805,5.0,2745820,19/04/1404,12,13729100,2025-07-10,Thursday,3,2025-07
318,customer11,855341801,10.0,1966910,19/04/1404,13,19669100,2025-07-10,Thursday,3,2025-07
318,customer11,962,72.0,656150,19/04/1404,14,47242800,2025-07-10,Thursday,3,2025-07
318,customer11,855321609,30.0,80190,19/04/1404,15,2405700,2025-07-10,Thursday,3,2025-07
318,customer11,855321701,30.0,28160,19/04/1404,16,844800,2025-07-10,Thursday,3,2025-07
318,customer11,855321705,30.0,40700,19/04/1404,17,1221000,2025-07-10,Thursday,3,2025-07
319,customer11,1139,10.0,318000,19/04/1404,1,3180000,2025-07-10,Thursday,3,2025-07
319,customer11,1140,60.0,473000,19/04/1404,2,28380000,2025-07-10,Thursday,3,2025-07
319,customer11,1142,70.0,175000,19/04/1404,3,12250000,2025-07-10,Thursday,3,2025-07
319,customer11,1134,10.0,6618000,19/04/1404,4,66180000,2025-07-10,Thursday,3,2025-07
319,customer11,1135,10.0,4582000,19/04/1404,5,45820000,2025-07-10,Thursday,3,2025-07
319,customer11,1136,25.0,3491000,19/04/1404,6,87275000,2025-07-10,Thursday,3,2025-07
319,customer11,1138,10.0,282000,19/04/1404,7,2820000,2025-07-10,Thursday,3,2025-07
319,customer11,1155,8.0,891000,19/04/1404,8,7128000,2025-07-10,Thursday,3,2025-07
319,customer11,1151,8.0,1014000,19/04/1404,9,8112000,2025-07-10,Thursday,3,2025-07
319,customer11,1150,20.0,309000,19/04/1404,10,6180000,2025-07-10,Thursday,3,2025-07
319,customer11,1145,20.0,210000,19/04/1404,11,4200000,2025-07-10,Thursday,3,2025-07
319,customer11,1146,16.0,1027000,19/04/1404,12,16432000,2025-07-10,Thursday,3,2025-07
319,customer11,1271,30.0,122000,19/04/1404,13,3660000,2025-07-10,Thursday,3,2025-07
319,customer11,1158,8.0,732000,19/04/1404,14,5856000,2025-07-10,Thursday,3,2025-07
319,customer11,1273,30.0,286000,19/04/1404,16,8580000,2025-07-10,Thursday,3,2025-07
319,customer11,1272,15.0,223000,19/04/1404,17,3345000,2025-07-10,Thursday,3,2025-07
320,customer42,1151,30.0,1014000,19/04/1404,1,30420000,2025-07-10,Thursday,3,2025-07
320,customer42,1134,10.0,6618000,19/04/1404,2,66180000,2025-07-10,Thursday,3,2025-07
320,customer42,1136,20.0,3491000,19/04/1404,3,69820000,2025-07-10,Thursday,3,2025-07
320,customer42,1135,35.0,4582000,19/04/1404,4,160370000,2025-07-10,Thursday,3,2025-07
320,customer42,1137,3.0,7782000,19/04/1404,5,23346000,2025-07-10,Thursday,3,2025-07
321,customer42,855321301,250.0,43890,19/04/1404,1,10972500,2025-07-10,Thursday,3,2025-07
321,customer42,819141020,560.0,291720,19/04/1404,2,163363200,2025-07-10,Thursday,3,2025-07
321,customer42,855341301,120.0,436370,19/04/1404,3,52364400,2025-07-10,Thursday,3,2025-07
321,customer42,855321101,360.0,33330,19/04/1404,4,11998800,2025-07-10,Thursday,3,2025-07
321,customer42,855321501,170.0,61710,19/04/1404,5,10490700,2025-07-10,Thursday,3,2025-07
322,customer86,879411137,49.2,342870,20/04/1404,1,16869204,2025-07-11,Friday,4,2025-07
323,customer49,855141126,1.0,3047220,20/04/1404,1,3047220,2025-07-11,Friday,4,2025-07
323,customer49,855141904,2.0,1533510,20/04/1404,2,3067020,2025-07-11,Friday,4,2025-07
323,customer49,855141302,2.0,2389420,20/04/1404,3,4778840,2025-07-11,Friday,4,2025-07
323,customer49,855162662,3.0,3344220,20/04/1404,4,10032660,2025-07-11,Friday,4,2025-07
323,customer49,855141556,1.0,5223130,20/04/1404,5,5223130,2025-07-11,Friday,4,2025-07
323,customer49,855162650,7.0,3246210,20/04/1404,6,22723470,2025-07-11,Friday,4,2025-07
323,customer49,546,8.0,52360,20/04/1404,7,418880,2025-07-11,Friday,4,2025-07
323,customer49,371020,30.0,41470,20/04/1404,8,1244100,2025-07-11,Friday,4,2025-07
323,customer49,855211124,4.0,3005970,20/04/1404,9,12023880,2025-07-11,Friday,4,2025-07
323,customer49,807311113,5.0,113960,20/04/1404,10,569800,2025-07-11,Friday,4,2025-07
323,customer49,855162402,2.0,1302730,20/04/1404,11,2605460,2025-07-11,Friday,4,2025-07
323,customer49,855141586,1.0,6993690,20/04/1404,12,6993690,2025-07-11,Friday,4,2025-07
323,customer49,813121020,50.0,635690,20/04/1404,13,31784500,2025-07-11,Friday,4,2025-07
323,customer49,807311110,4.0,60500,20/04/1404,14,242000,2025-07-11,Friday,4,2025-07
323,customer49,855141506,1.0,6751470,20/04/1404,15,6751470,2025-07-11,Friday,4,2025-07
323,customer49,641524,1.0,3967700,20/04/1404,16,3967700,2025-07-11,Friday,4,2025-07
323,customer49,813141025,15.0,1011560,20/04/1404,17,15173400,2025-07-11,Friday,4,2025-07
323,customer49,641644,1.0,4184620,20/04/1404,18,4184620,2025-07-11,Friday,4,2025-07
323,customer49,807261401,7.0,24640,20/04/1404,19,172480,2025-07-11,Friday,4,2025-07
325,customer29,641604,8.0,4493280,20/04/1404,1,35946240,2025-07-11,Friday,4,2025-07
